playerID,yearID,teamID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SlugPct,OBP,BABIP,salary
denorch01,2011,SDN,111,307,38,85,13,2,5,19,11,6,28,49,1,1,2,2,10,0.277,0.381,0.337,0.314,800000
denorch01,2012,SDN,130,348,56,102,19,6,8,36,13,5,27,52,0,2,2,3,9,0.293,0.451,0.345,0.323,1165000
denorch01,2013,SDN,144,473,67,132,21,2,10,47,11,0,42,84,2,1,0,4,13,0.279,0.395,0.337,0.319,2000000
derosma01,2004,ATL,118,309,33,74,16,0,3,31,1,3,23,53,3,3,4,6,6,0.239,0.32,0.293,0.274,725000
derosma01,2006,TEX,136,520,78,154,40,2,13,74,4,4,44,102,1,6,0,2,13,0.296,0.456,0.357,0.346,675000
derosma01,2007,CHN,149,502,64,147,28,3,10,72,1,2,58,93,2,7,3,4,17,0.293,0.42,0.371,0.34,2750000
derosma01,2008,CHN,149,505,103,144,30,3,21,87,6,0,69,106,0,9,2,8,9,0.285,0.481,0.376,0.319,4750000
derosma01,2009,CLE,71,278,47,75,13,0,13,50,1,1,29,63,1,3,1,3,6,0.27,0.457,0.342,0.302,5500000
derosma01,2010,SFN,26,93,9,18,3,0,1,10,0,2,9,16,0,2,0,0,6,0.194,0.258,0.279,0.224,6000000
derosma01,2011,SFN,47,86,9,24,2,0,0,12,1,1,8,18,0,2,0,1,4,0.279,0.302,0.351,0.348,6000000
derosma01,2012,WAS,48,85,13,16,5,0,0,6,1,0,14,18,0,0,1,1,3,0.188,0.247,0.3,0.235,800000
derosma01,2013,TOR,88,204,23,48,12,1,7,36,0,0,28,49,1,1,0,3,8,0.235,0.407,0.326,0.272,750000
descada01,2013,SLN,123,328,43,78,25,1,5,43,6,3,22,56,5,3,3,2,7,0.238,0.366,0.29,0.271,511000
deshide01,2000,BAL,151,561,84,166,43,5,10,86,37,10,69,82,2,1,3,9,16,0.296,0.444,0.369,0.326,4209324
deshide01,2001,BAL,58,188,29,37,8,2,3,21,11,1,31,42,0,1,1,1,3,0.197,0.309,0.312,0.236,4333667
deshide01,2002,CHN,67,146,20,28,6,1,3,10,10,1,21,38,2,0,6,1,0,0.192,0.308,0.292,0.236,1250000
desmoia01,2012,WAS,130,513,72,150,33,2,25,73,21,6,30,113,1,3,0,1,17,0.292,0.511,0.335,0.332,512500
desmoia01,2013,WAS,158,600,77,168,38,3,20,80,21,6,43,145,3,5,2,5,16,0.28,0.453,0.331,0.336,3800000
desseel01,2002,CIN,31,45,1,9,0,0,0,5,0,0,3,11,0,0,9,0,0,0.2,0.2,0.25,0.265,1825000
desseel01,2003,ARI,36,46,1,9,1,1,0,6,0,0,3,11,0,0,10,0,0,0.196,0.261,0.245,0.257,3000000
desseel01,2004,ARI,38,18,0,3,2,0,0,0,0,0,3,3,0,0,4,0,1,0.167,0.278,0.286,0.2,4000000
detwiro01,2013,WAS,13,22,1,2,0,0,0,0,0,0,1,17,0,0,2,0,0,0.091,0.091,0.13,0.4,2337500
diamosc01,2013,MIN,24,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.143,0.143,0.143,0.25,530000
diazei01,2002,CLE,102,320,34,66,19,0,2,16,0,1,17,27,1,6,6,2,13,0.206,0.284,0.258,0.218,1087500
diazei01,2003,TEX,101,334,30,86,14,1,4,35,3,1,9,32,0,10,4,4,12,0.257,0.341,0.294,0.272,1837500
diazei01,2004,MON,55,139,9,31,6,1,1,11,2,0,11,10,3,4,2,3,6,0.223,0.302,0.293,0.229,2587500
diazei01,2005,SLN,58,130,14,27,6,0,1,17,0,0,5,12,0,2,2,0,8,0.208,0.277,0.248,0.222,600000
diazma02,2008,ATL,43,135,9,33,2,0,2,14,4,2,3,32,0,1,0,1,4,0.244,0.304,0.264,0.304,1225000
diazma02,2009,ATL,125,371,56,116,18,4,13,58,12,5,35,90,2,13,5,1,14,0.313,0.488,0.39,0.383,1237500
diazma02,2010,ATL,84,224,27,56,17,2,7,31,3,1,13,44,3,4,2,1,6,0.25,0.438,0.302,0.282,2550000
diazma02,2011,PIT,100,216,14,56,12,1,0,19,4,2,11,44,0,3,0,1,8,0.259,0.324,0.303,0.324,2125000
diazma02,2012,ATL,51,108,10,24,6,0,2,13,0,0,9,21,1,0,0,1,4,0.222,0.333,0.28,0.256,2125000
dickera01,2011,NYN,31,59,0,8,0,0,0,2,0,0,1,11,0,0,9,0,1,0.136,0.136,0.15,0.167,2750000
dickera01,2012,NYN,34,72,3,11,0,0,0,3,0,0,0,14,0,1,10,0,3,0.153,0.153,0.164,0.19,4750000
difelmi01,2000,TBA,60,204,23,49,13,1,6,19,0,0,12,40,0,0,5,2,8,0.24,0.402,0.28,0.269,525000
difelmi01,2001,TBA,48,149,13,31,5,1,2,9,1,1,8,39,0,3,2,2,3,0.208,0.295,0.259,0.264,775000
difelmi01,2002,SLN,70,174,17,40,11,0,4,19,0,0,17,42,3,1,2,3,4,0.23,0.362,0.297,0.275,750000
difelmi01,2003,KCA,62,189,29,48,16,1,3,25,1,0,9,30,0,4,1,2,6,0.254,0.397,0.299,0.285,625000
dirksan01,2013,DET,131,438,60,112,16,2,9,37,7,1,42,84,2,2,1,1,6,0.256,0.363,0.323,0.298,505000
dobbsgr01,2009,PHI,97,154,15,38,6,0,5,20,1,0,11,29,1,1,0,3,2,0.247,0.383,0.296,0.268,1150000
dobbsgr01,2010,PHI,88,163,13,32,7,0,5,15,1,1,12,39,1,0,1,0,2,0.196,0.331,0.251,0.227,1350000
dobbsgr01,2011,FLO,134,411,38,113,23,0,8,49,0,0,22,83,3,1,2,3,12,0.275,0.389,0.311,0.325,600000
dobbsgr01,2012,MIA,120,319,26,91,13,2,5,39,4,2,14,53,5,2,0,7,8,0.285,0.386,0.313,0.321,1400000
dobbsgr01,2013,MIA,114,237,21,54,11,0,2,22,1,1,22,40,6,5,0,3,5,0.228,0.3,0.303,0.263,1600000
doumiry01,2009,PIT,75,280,31,70,16,0,10,38,4,0,20,49,6,1,0,3,12,0.25,0.414,0.299,0.268,2150000
doumiry01,2010,PIT,124,406,42,102,22,1,13,45,1,0,41,87,4,8,0,1,18,0.251,0.406,0.331,0.29,3650000
doumiry01,2011,PIT,77,218,17,66,12,1,8,30,0,1,16,35,0,1,1,0,5,0.303,0.477,0.353,0.331,5200000
doumiry01,2012,MIN,134,484,56,133,34,1,18,75,0,0,29,98,5,7,0,8,17,0.275,0.461,0.32,0.306,3000000
doumiry01,2013,MIN,135,485,49,120,28,1,14,55,1,0,48,99,4,1,0,4,13,0.247,0.396,0.314,0.282,3500000
dreifda01,2000,LAN,32,68,5,11,3,0,3,8,0,0,1,25,0,1,1,0,0,0.162,0.338,0.186,0.2,3700000
dreifda01,2001,LAN,16,33,4,5,2,0,1,2,1,0,1,20,0,0,3,0,0,0.152,0.303,0.176,0.333,9400000
dreifda01,2003,LAN,10,15,0,2,1,0,0,1,0,0,1,9,0,0,3,0,0,0.133,0.2,0.188,0.333,12400000
drewjd01,2000,SLN,135,407,73,120,17,2,18,57,17,9,67,99,4,6,5,1,3,0.295,0.479,0.401,0.351,1750000
drewjd01,2001,SLN,109,375,80,121,18,5,27,73,13,3,57,75,4,4,3,4,6,0.323,0.613,0.414,0.339,2750000
drewjd01,2002,SLN,135,424,61,107,19,1,18,56,8,2,57,104,4,8,3,4,4,0.252,0.429,0.349,0.291,3100000
drewjd01,2003,SLN,100,287,60,83,13,3,15,42,2,2,36,48,0,3,2,0,6,0.289,0.512,0.374,0.304,3700000
drewjd01,2004,ATL,145,518,118,158,28,8,31,93,12,3,118,116,2,5,1,3,7,0.305,0.569,0.436,0.34,4200000
drewjd01,2005,LAN,72,252,48,72,12,1,15,36,1,1,51,50,3,5,0,3,3,0.286,0.52,0.412,0.3,9400000
drewjd01,2006,LAN,146,494,84,140,34,6,20,100,2,3,89,106,8,4,1,6,4,0.283,0.498,0.393,0.321,11400000
drewjd01,2007,BOS,140,466,84,126,30,4,11,64,4,2,79,100,10,1,0,6,12,0.27,0.423,0.373,0.319,14000000
drewjd01,2008,BOS,109,368,79,103,23,4,19,64,4,1,79,80,5,4,0,5,11,0.28,0.519,0.408,0.307,14000000
drewjd01,2009,BOS,137,452,84,126,30,4,24,68,2,6,82,109,5,3,1,1,6,0.279,0.522,0.392,0.319,14000000
drewjd01,2010,BOS,139,478,69,122,24,2,22,68,3,1,60,105,3,4,0,4,12,0.255,0.452,0.341,0.282,14000000
drewjd01,2011,BOS,81,248,23,55,6,1,4,22,0,1,33,58,4,2,0,3,2,0.222,0.302,0.315,0.27,14000000
drewst01,2007,ARI,150,543,60,129,28,4,12,60,9,0,60,100,5,3,5,8,4,0.238,0.37,0.313,0.267,1500000
drewst01,2008,ARI,152,611,91,178,44,11,21,67,3,3,41,109,6,1,3,7,5,0.291,0.502,0.333,0.322,1500000
drewst01,2009,ARI,135,533,71,139,29,12,12,65,5,1,49,87,7,1,5,7,4,0.261,0.428,0.32,0.288,1500000
drewst01,2010,ARI,151,565,83,157,33,12,15,61,10,5,62,108,2,3,2,1,7,0.278,0.458,0.352,0.321,3400000
drewst01,2011,ARI,86,321,44,81,21,5,5,45,4,4,30,74,0,1,1,1,3,0.252,0.396,0.317,0.313,4650000
drewst01,2012,ARI,40,135,17,26,8,1,2,12,0,1,19,35,1,0,0,1,1,0.193,0.311,0.29,0.242,7750000
drewst01,2013,BOS,124,442,57,112,29,8,13,67,6,0,54,124,3,1,0,4,9,0.253,0.443,0.333,0.32,9500000
dudalu01,2013,NYN,100,318,42,71,16,0,15,33,0,3,55,102,4,9,0,2,1,0.223,0.415,0.352,0.276,519240
dukeza01,2009,PIT,33,60,1,12,2,0,0,5,0,0,4,18,0,0,14,1,0,0.2,0.233,0.246,0.279,2200000
dukeza01,2010,PIT,32,48,5,3,2,0,0,0,0,0,2,17,0,0,8,0,0,0.062,0.104,0.1,0.097,4300000
dukeza01,2011,ARI,20,20,3,6,0,0,2,6,0,0,1,7,0,0,2,0,0,0.3,0.6,0.333,0.364,3500000
duncach01,2009,SLN,87,260,25,59,15,2,5,32,0,1,41,67,1,0,0,3,6,0.227,0.358,0.329,0.283,825000
dunnad01,2005,CIN,160,543,107,134,35,2,40,101,4,2,114,168,14,12,0,2,6,0.247,0.54,0.387,0.279,4600000
dunnad01,2006,CIN,160,561,99,131,24,0,40,92,7,0,112,194,12,6,1,3,8,0.234,0.49,0.365,0.276,7500000
dunnad01,2007,CIN,152,522,101,138,27,2,40,106,9,2,101,165,8,5,0,4,12,0.264,0.554,0.386,0.305,10500000
dunnad01,2008,CIN,114,373,58,87,14,0,32,74,1,1,80,120,6,6,0,5,4,0.233,0.528,0.373,0.243,13000000
dunnad01,2009,WAS,159,546,81,146,29,0,38,105,0,1,116,177,16,4,0,2,8,0.267,0.529,0.398,0.324,8000000
dunnad01,2010,WAS,158,558,85,145,36,2,38,103,0,1,77,199,10,9,0,4,10,0.26,0.536,0.356,0.329,12000000
dunnad01,2011,CHA,122,415,36,66,16,0,11,42,0,1,75,177,0,4,0,2,10,0.159,0.277,0.292,0.24,12000000
dunnad01,2012,CHA,151,539,87,110,19,0,41,96,2,1,105,222,3,1,0,4,8,0.204,0.468,0.333,0.246,14000000
dunnad01,2013,CHA,149,525,60,115,15,0,34,86,1,1,76,189,7,3,0,3,2,0.219,0.442,0.32,0.266,15000000
dunstsh01,2000,SLN,98,216,28,54,11,2,12,43,3,1,6,47,0,3,4,2,11,0.25,0.486,0.278,0.264,600000
dunstsh01,2001,SFN,88,186,26,52,10,3,9,25,3,1,2,32,0,2,2,1,2,0.28,0.511,0.293,0.295,1000000
dunstsh01,2002,SFN,72,147,7,34,5,0,1,9,1,0,3,33,0,1,1,1,0,0.231,0.286,0.25,0.289,1150000
durazer01,2003,OAK,154,537,92,139,29,0,21,77,1,1,100,105,12,2,0,6,11,0.259,0.43,0.374,0.283,1065000
durazer01,2004,OAK,142,511,80,164,35,1,22,88,3,2,56,104,9,9,0,2,7,0.321,0.523,0.396,0.367,2100000
durazer01,2005,OAK,41,152,15,36,6,1,4,16,1,0,14,24,0,1,0,0,6,0.237,0.368,0.305,0.258,4700000
durbich01,2008,PHI,71,9,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.111,0.111,0.111,0.167,900000
durbich01,2009,PHI,59,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.143,0.143,0.143,0.25,1635000
durhara01,2000,CHA,151,614,121,172,35,9,17,75,25,13,75,105,0,7,5,8,13,0.28,0.45,0.361,0.31,4900000
durhara01,2001,CHA,152,611,104,163,42,10,20,65,23,10,64,110,3,4,6,6,10,0.267,0.466,0.337,0.294,9000000
durhara01,2002,CHA,96,345,71,103,20,2,9,48,20,5,49,59,0,5,8,4,13,0.299,0.446,0.39,0.335,6300000
durhara01,2003,SFN,110,410,61,117,30,5,8,33,7,7,50,82,2,3,4,2,4,0.285,0.441,0.366,0.339,5200000
durhara01,2004,SFN,120,471,95,133,28,8,17,65,10,4,57,60,3,6,4,4,6,0.282,0.484,0.364,0.291,7200000
durhara01,2005,SFN,142,497,67,144,33,0,12,62,6,3,48,59,2,7,1,7,19,0.29,0.429,0.356,0.305,7200000
durhara01,2006,SFN,137,498,79,146,30,7,26,93,7,2,51,61,6,2,2,2,17,0.293,0.538,0.36,0.291,7000000
durhara01,2007,SFN,138,464,56,101,21,2,11,71,10,2,53,75,6,2,0,9,18,0.218,0.343,0.295,0.233,7000000
durhara01,2008,SFN,87,263,43,77,23,0,3,32,6,2,38,49,0,2,0,1,6,0.293,0.414,0.385,0.349,7500000
dyeje01,2000,KCA,157,601,107,193,41,2,33,118,0,1,69,99,6,3,0,6,12,0.321,0.561,0.39,0.337,2300000
dyeje01,2001,KCA,97,367,50,100,14,0,13,47,7,1,30,68,3,6,1,6,2,0.272,0.417,0.333,0.298,3800000
dyeje01,2002,OAK,131,488,74,123,27,1,24,86,2,0,52,108,2,10,0,5,15,0.252,0.459,0.333,0.274,7166667
dyeje01,2003,OAK,65,221,28,38,6,0,4,20,1,0,25,42,2,3,0,4,11,0.172,0.253,0.261,0.19,11666667
dyeje01,2004,OAK,137,532,87,141,29,4,23,80,4,2,49,128,4,4,0,5,16,0.265,0.464,0.329,0.306,11666667
dyeje01,2005,CHA,145,529,74,145,29,2,31,86,11,4,39,99,3,9,0,2,15,0.274,0.512,0.333,0.284,4000000
dyeje01,2006,CHA,146,539,103,170,27,3,44,120,7,3,59,118,4,6,0,7,15,0.315,0.622,0.385,0.328,5000000
dyeje01,2007,CHA,138,508,68,129,34,0,28,78,2,1,45,107,2,4,0,4,17,0.254,0.486,0.317,0.268,7500000
dyeje01,2008,CHA,154,590,96,172,41,2,34,96,3,2,44,104,3,6,0,5,18,0.292,0.541,0.344,0.302,9500000
dyeje01,2009,CHA,141,503,78,126,19,1,27,81,0,2,64,108,2,5,0,2,15,0.25,0.453,0.34,0.268,11500000
dysonja01,2013,KCA,87,213,30,55,9,4,2,17,34,6,21,45,1,1,3,1,4,0.258,0.366,0.326,0.317,506000
easleda01,2000,DET,126,464,76,120,27,2,14,58,13,4,55,79,1,11,4,1,11,0.259,0.416,0.35,0.285,3950000
easleda01,2001,DET,154,585,77,146,27,7,11,65,10,5,52,90,3,13,4,4,10,0.25,0.376,0.323,0.277,5075000
easleda01,2002,DET,85,304,29,68,14,1,8,30,1,3,27,43,3,11,1,3,4,0.224,0.355,0.307,0.234,6250000
easleda01,2005,FLO,102,267,37,64,19,1,9,30,4,1,26,47,3,4,3,4,6,0.24,0.419,0.312,0.256,750000
easleda01,2006,ARI,90,189,24,44,6,1,9,28,1,1,21,30,0,5,3,2,4,0.233,0.418,0.323,0.23,700000
easleda01,2007,NYN,76,193,24,54,6,0,10,26,0,1,19,35,1,5,0,1,2,0.28,0.466,0.358,0.295,850000
easleda01,2008,NYN,113,316,33,85,10,2,6,44,0,0,19,38,0,7,2,3,15,0.269,0.37,0.322,0.287,950000
eatonad01,2004,SDN,38,64,9,13,7,0,0,8,2,0,6,16,0,1,5,0,1,0.203,0.312,0.282,0.271,1925000
eatonad01,2005,SDN,26,46,2,8,0,1,0,2,0,1,3,18,0,0,3,0,0,0.174,0.217,0.224,0.286,3375000
eatonad01,2007,PHI,34,62,4,13,1,0,1,5,0,0,3,22,0,0,6,0,0,0.21,0.274,0.246,0.308,7208333
eatonad01,2008,PHI,23,28,1,5,2,0,0,1,0,0,5,6,0,0,3,0,0,0.179,0.25,0.303,0.227,7958333
eckstda01,2004,ANA,142,566,92,156,24,1,2,35,16,5,42,49,1,13,14,2,11,0.276,0.332,0.339,0.298,2150000
eckstda01,2005,SLN,158,630,90,185,26,7,8,61,11,8,58,44,0,13,8,4,13,0.294,0.395,0.363,0.304,2333333
eckstda01,2006,SLN,123,500,68,146,18,1,2,23,7,6,31,41,0,15,3,3,7,0.292,0.344,0.35,0.313,3333333
eckstda01,2007,SLN,117,434,58,134,23,0,3,31,10,1,24,22,0,12,7,7,9,0.309,0.382,0.356,0.315,4583333
eckstda01,2008,TOR,76,260,27,72,18,0,1,23,2,1,24,27,1,8,9,2,6,0.277,0.358,0.354,0.303,4500000
eckstda01,2009,SDN,136,503,64,131,27,2,2,51,3,1,39,46,1,9,13,4,8,0.26,0.334,0.323,0.281,850000
eckstda01,2010,SDN,116,442,49,118,23,0,1,29,8,1,27,35,0,9,12,2,6,0.267,0.326,0.321,0.287,1000000
edmonji01,2000,SLN,152,525,129,155,25,0,42,108,10,3,103,167,3,6,1,8,5,0.295,0.583,0.411,0.349,4500000
edmonji01,2001,SLN,150,500,95,152,38,1,30,110,5,5,93,136,12,4,1,10,8,0.304,0.564,0.41,0.355,6333333
edmonji01,2002,SLN,144,476,96,148,31,2,28,83,4,3,86,134,14,8,0,6,9,0.311,0.561,0.42,0.375,7333333
edmonji01,2003,SLN,137,447,89,123,32,2,39,89,1,3,77,127,6,4,1,2,11,0.275,0.617,0.385,0.297,8333333
edmonji01,2004,SLN,153,498,102,150,38,3,42,111,8,3,101,150,12,5,0,8,4,0.301,0.643,0.418,0.344,9333333
edmonji01,2005,SLN,142,467,88,123,37,1,29,89,5,5,91,139,10,4,1,4,6,0.263,0.533,0.385,0.31,10333333
edmonji01,2006,SLN,110,350,52,90,18,0,19,70,4,0,53,101,7,0,0,5,11,0.257,0.471,0.35,0.302,12074702
edmonji01,2007,SLN,117,365,39,92,15,2,12,53,0,2,41,75,2,0,2,3,9,0.252,0.403,0.325,0.285,9562540
edmonji01,2008,SDN,26,90,6,16,2,0,1,6,2,1,10,24,1,1,1,1,1,0.178,0.233,0.265,0.227,8000000
edmonji01,2010,MIL,73,217,38,62,21,0,8,20,2,0,21,53,0,1,0,1,2,0.286,0.493,0.35,0.344,850000
eischjo01,2003,MON,71,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.25,0.25,0.25,0.5,750000
eldreca01,2000,CHA,20,4,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0.25,0.25,0.5,0.333,5400000
ellisaj01,2013,LAN,115,390,43,93,17,1,10,52,0,2,45,78,1,3,4,6,11,0.238,0.364,0.318,0.269,2000000
ellisma01,2006,OAK,124,441,64,110,25,1,11,52,4,0,40,76,1,8,4,7,13,0.249,0.385,0.319,0.274,2250000
ellisma01,2007,OAK,150,583,84,161,33,3,19,76,9,4,44,94,1,10,2,3,10,0.276,0.441,0.336,0.3,3500000
ellisma01,2008,OAK,117,442,55,103,20,3,12,41,14,2,53,65,2,5,5,2,11,0.233,0.373,0.321,0.248,5000000
ellisma01,2009,OAK,105,377,52,99,23,0,10,61,10,3,23,54,1,2,3,5,10,0.263,0.403,0.305,0.28,5000000
ellisma01,2010,OAK,124,436,45,127,24,0,5,49,7,6,40,56,4,8,3,5,7,0.291,0.381,0.358,0.321,5500000
ellisma01,2011,OAK,62,217,21,47,11,1,1,16,7,2,8,32,0,3,4,1,3,0.217,0.29,0.253,0.249,6000000
ellisma01,2012,LAN,110,415,62,107,21,1,7,31,5,0,40,70,0,7,2,0,5,0.258,0.364,0.333,0.296,2500000
ellisma01,2013,LAN,126,433,46,117,13,2,6,48,4,1,26,74,2,10,6,5,5,0.27,0.351,0.323,0.31,5250000
ellsbja01,2011,BOS,158,660,119,212,46,5,32,105,39,15,52,98,1,9,3,5,8,0.321,0.552,0.376,0.336,2400000
ellsbja01,2012,BOS,74,303,43,82,18,0,4,26,14,3,19,43,0,0,0,1,5,0.271,0.37,0.313,0.304,8050000
ellsbja01,2013,BOS,134,577,92,172,31,8,9,53,52,4,47,92,3,5,1,2,12,0.298,0.426,0.355,0.341,9000000
encared01,2009,CIN,43,139,10,29,6,1,5,16,1,1,24,38,0,2,0,0,3,0.209,0.374,0.333,0.25,2425000
encared01,2010,TOR,96,332,47,81,16,0,21,51,1,0,29,60,1,2,0,4,9,0.244,0.482,0.305,0.235,5175000
encared01,2011,TOR,134,481,70,131,36,0,17,55,8,2,43,77,2,3,0,3,17,0.272,0.453,0.334,0.292,2500000
encared01,2012,TOR,151,542,93,152,24,0,42,110,13,3,84,94,12,11,0,7,6,0.28,0.557,0.384,0.266,3500000
encared01,2013,TOR,142,530,90,144,29,1,36,104,7,1,82,62,7,4,0,5,20,0.272,0.534,0.37,0.247,8000000
encarju01,2001,DET,120,417,52,101,19,7,12,52,9,5,25,93,1,6,5,4,9,0.242,0.408,0.292,0.282,4400000
encarju01,2002,CIN,83,321,43,89,11,2,16,51,9,4,26,63,0,1,3,3,7,0.277,0.474,0.33,0.298,1550000
encarju01,2003,FLO,156,601,80,162,37,6,19,94,19,8,37,82,0,4,5,6,17,0.27,0.446,0.313,0.283,3450000
encarju01,2004,LAN,86,324,42,76,18,1,13,43,3,3,21,53,0,4,0,1,9,0.235,0.417,0.289,0.243,3565000
encarju01,2005,FLO,141,506,59,145,27,3,16,76,6,5,41,104,2,9,4,3,9,0.287,0.447,0.349,0.332,4435000
encarju01,2006,SLN,153,557,74,155,25,5,19,79,6,5,30,86,6,4,1,6,11,0.278,0.443,0.317,0.297,3500000
encarju01,2007,SLN,78,283,43,80,17,1,9,47,2,2,18,43,0,1,1,4,11,0.283,0.445,0.324,0.302,5000000
ensbemo01,2006,HOU,127,387,67,91,17,1,23,58,1,4,101,96,7,4,0,3,3,0.235,0.463,0.396,0.251,3800000
ensbemo01,2007,HOU,85,224,36,52,10,0,8,31,0,1,31,48,0,0,2,2,6,0.232,0.384,0.323,0.259,4350000
ensbemo01,2008,NYA,28,74,6,15,0,0,1,4,0,1,6,22,0,0,0,0,1,0.203,0.243,0.262,0.275,1750000
eovalna01,2013,MIA,18,31,1,2,0,0,0,1,0,0,1,17,0,0,3,0,0,0.065,0.065,0.094,0.143,502000
ericksc01,2005,LAN,19,13,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0.154,0.154,0.154,0.25,525000
erstada01,2001,ANA,157,631,89,163,35,1,9,63,24,10,62,113,7,10,1,7,8,0.258,0.36,0.331,0.298,3450000
erstada01,2002,ANA,150,625,99,177,28,4,10,73,23,3,27,67,4,2,5,4,9,0.283,0.389,0.313,0.303,6250000
erstada01,2003,ANA,67,258,35,65,7,1,4,17,9,1,18,40,1,4,2,2,8,0.252,0.333,0.309,0.282,7250000
erstada01,2004,ANA,125,495,79,146,29,1,7,69,16,1,37,74,1,4,3,4,9,0.295,0.4,0.346,0.333,7750000
erstada01,2005,LAA,153,609,86,166,33,3,7,66,10,3,47,109,3,1,4,2,8,0.273,0.371,0.325,0.321,8250000
erstada01,2006,LAA,40,95,8,21,8,1,0,5,1,1,6,18,0,2,1,1,2,0.221,0.326,0.279,0.269,8750000
erstada01,2007,CHA,87,310,33,77,13,1,4,32,7,2,28,44,0,0,6,1,4,0.248,0.335,0.31,0.278,750000
erstada01,2008,HOU,140,322,49,89,16,0,4,31,2,3,14,68,3,2,2,2,3,0.276,0.363,0.309,0.337,1000000
erstada01,2009,HOU,107,134,13,26,8,2,2,11,0,2,14,31,3,0,1,1,2,0.194,0.328,0.268,0.235,1750000
escobal02,2012,KCA,155,605,68,177,30,7,5,52,35,5,27,100,2,8,8,0,14,0.293,0.39,0.331,0.344,519500
escobal02,2013,KCA,158,607,57,142,20,4,4,52,22,0,19,84,1,3,9,4,12,0.234,0.3,0.259,0.264,3000000
escobke01,2003,TOR,41,6,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0.167,0.167,0.167,0.333,3900000
escobyu01,2011,TOR,133,513,77,149,24,3,11,48,3,3,61,70,1,6,5,5,14,0.29,0.413,0.369,0.316,2900000
escobyu01,2012,TOR,145,558,58,141,22,1,9,51,5,1,35,70,1,4,7,4,21,0.253,0.344,0.3,0.273,5000000
escobyu01,2013,TBA,153,508,61,130,27,1,9,56,4,4,57,73,2,3,6,4,19,0.256,0.366,0.332,0.281,5000000
espinda01,2012,WAS,160,594,82,147,37,2,17,56,20,6,46,189,4,13,3,2,11,0.247,0.402,0.315,0.333,506000
espinda01,2013,WAS,44,158,11,25,9,0,3,12,1,0,4,47,0,3,1,1,1,0.158,0.272,0.193,0.202,526250
estalbo02,2004,ARI,7,14,2,2,0,0,2,4,0,0,0,6,0,0,0,0,0,0.143,0.571,0.143,0,550000
estessh01,2000,SFN,32,68,4,14,4,0,1,10,0,0,2,28,0,0,11,0,2,0.206,0.309,0.229,0.333,2450000
estessh01,2001,SFN,27,42,2,3,0,0,0,1,0,0,3,11,0,0,6,1,1,0.071,0.071,0.13,0.094,4725000
estessh01,2002,NYN,24,35,1,3,1,0,1,3,0,0,0,14,0,0,5,0,1,0.086,0.2,0.086,0.1,6200000
estessh01,2003,CHN,30,39,4,7,1,0,1,3,0,0,2,17,0,0,9,1,0,0.179,0.282,0.214,0.273,3000000
estessh01,2004,COL,36,72,13,17,3,1,0,2,0,0,1,11,0,0,7,0,0,0.236,0.306,0.247,0.279,600000
estessh01,2005,ARI,21,29,2,2,0,1,0,0,1,0,0,7,0,0,2,0,1,0.069,0.138,0.069,0.091,2500000
estrajo01,2006,ARI,115,414,43,125,26,0,11,71,0,0,13,40,7,7,1,8,17,0.302,0.444,0.328,0.307,2000000
estrajo01,2007,MIL,120,442,40,123,25,0,10,54,0,0,12,43,3,2,1,7,16,0.278,0.403,0.296,0.285,3400000
estrajo01,2008,WAS,23,53,0,9,0,0,0,4,0,0,1,4,0,1,0,0,0,0.17,0.17,0.2,0.184,1250000
estrama01,2013,MIL,21,34,1,7,1,0,0,2,0,0,1,16,0,0,5,0,0,0.206,0.235,0.229,0.389,1955000
ethiean01,2009,LAN,160,596,92,162,42,3,31,106,6,4,72,116,10,13,0,4,19,0.272,0.508,0.361,0.289,3100000
ethiean01,2010,LAN,139,517,71,151,33,1,23,82,2,1,59,102,11,3,0,6,11,0.292,0.493,0.364,0.322,5750000
ethiean01,2011,LAN,135,487,67,142,30,0,11,62,0,1,58,103,9,3,0,3,8,0.292,0.421,0.368,0.348,9500000
ethiean01,2012,LAN,149,556,79,158,36,1,20,89,2,2,50,124,6,9,0,3,13,0.284,0.46,0.351,0.333,10950000
ethiean01,2013,LAN,142,482,54,131,33,2,12,52,4,3,61,95,11,7,0,3,9,0.272,0.423,0.36,0.315,13500000
eusebto01,2000,HOU,74,218,24,61,18,0,7,33,0,0,25,45,2,4,0,2,8,0.28,0.459,0.361,0.321,1100000
eusebto01,2001,HOU,59,154,16,39,8,0,5,14,0,0,17,34,3,3,0,0,2,0.253,0.403,0.339,0.296,1300000
everead01,2006,HOU,150,514,52,123,28,6,6,59,9,6,34,71,5,4,10,4,5,0.239,0.352,0.29,0.265,1900000
everead01,2007,HOU,66,220,18,51,11,1,2,15,4,2,14,31,0,1,1,0,3,0.232,0.318,0.281,0.262,2800000
